1754622004523|28|statement|connection 0|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,category,model_name,model_describe,model_price,model_type,model_show,system_prompt,api_host,api_key,remark,create_dept,create_by,create_time,update_by,update_time  FROM chat_model      WHERE  (model_name = ?)|SELECT  id,category,model_name,model_describe,model_price,model_type,model_show,system_prompt,api_host,api_key,remark,create_dept,create_by,create_time,update_by,update_time  FROM chat_model      WHERE  (model_name = 'suno')
1755080923416|1|statement|connection 133|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = ?           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = 1941157377100017665           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num
1755080927586|1|statement|connection 134|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT COUNT(*) AS total FROM a7_paper WHERE (create_by = ?)|SELECT COUNT(*) AS total FROM a7_paper WHERE (create_by = 1941157377100017665)
1755080927589|1|statement|connection 134|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,paper_name,create_role,create_name,paper_difficulty,paper_type,paper_subject,topic_number,answer_time,collection,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper      WHERE  (create_by = ?) LIMIT ?|SELECT  id,paper_name,create_role,create_name,paper_difficulty,paper_type,paper_subject,topic_number,answer_time,collection,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper      WHERE  (create_by = 1941157377100017665) LIMIT 10
1755080927600|1|statement|connection 135|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,paper_id,user_id,finished,finish_time,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper_user_relation      WHERE  (paper_id IN (?))|SELECT  id,paper_id,user_id,finished,finish_time,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper_user_relation      WHERE  (paper_id IN (1945677815536799745))
1755081265844|0|statement|connection 136|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = ?|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = 1941157377100017665
1755081265872|1|statement|connection 137|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = ?           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = 1941157377100017665           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num
1755081339213|1|statement|connection 138|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = ?|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = 1941157377100017665
1755081339296|1|statement|connection 139|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = ?           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = 1941157377100017665           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num
1755081351968|0|statement|connection 140|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = ?|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = 1941157377100017665
1755081351989|1|statement|connection 141|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = ?           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = 1941157377100017665           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num
1755081355087|0|statement|connection 142|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = ?|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = 1941157377100017665
1755081355138|2|statement|connection 143|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = ?           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = 1941157377100017665           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num
1755081357181|1|statement|connection 144|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT COUNT(*) AS total FROM a7_paper WHERE (create_by = ?)|SELECT COUNT(*) AS total FROM a7_paper WHERE (create_by = 1941157377100017665)
1755081357183|1|statement|connection 144|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,paper_name,create_role,create_name,paper_difficulty,paper_type,paper_subject,topic_number,answer_time,collection,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper      WHERE  (create_by = ?) LIMIT ?|SELECT  id,paper_name,create_role,create_name,paper_difficulty,paper_type,paper_subject,topic_number,answer_time,collection,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper      WHERE  (create_by = 1941157377100017665) LIMIT 10
1755081357188|1|statement|connection 145|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,paper_id,user_id,finished,finish_time,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper_user_relation      WHERE  (paper_id IN (?))|SELECT  id,paper_id,user_id,finished,finish_time,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper_user_relation      WHERE  (paper_id IN (1945677815536799745))
1755081460014|0|statement|connection 146|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = ?|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = 1941157377100017665
1755081460064|1|statement|connection 147|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = ?           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = 1941157377100017665           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num
1755081507081|26|statement|connection 148|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = ?|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = 1941157377100017665
1755081507129|3|statement|connection 149|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = ?           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num|select distinct m.menu_id,                         m.parent_id,                         m.menu_name,                         m.path,                         m.component,                         m.query_param,                         m.visible,                         m.status,                         m.perms,                         m.is_frame,                         m.is_cache,                         m.menu_type,                         m.icon,                         m.order_num,                         m.create_time         from sys_menu m                  left join sys_role_menu rm on m.menu_id = rm.menu_id                  left join sys_user_role sur on rm.role_id = sur.role_id                  left join sys_role ro on sur.role_id = ro.role_id                  left join sys_user u on sur.user_id = u.user_id         where u.user_id = 1941157377100017665           and m.menu_type in ('M', 'C')           and m.status = '0'           and ro.status = '0'         order by m.parent_id, m.order_num
1755081510094|1|statement|connection 150|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT COUNT(*) AS total FROM a7_paper WHERE (create_by = ?)|SELECT COUNT(*) AS total FROM a7_paper WHERE (create_by = 1941157377100017665)
1755081510100|1|statement|connection 150|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,paper_name,create_role,create_name,paper_difficulty,paper_type,paper_subject,topic_number,answer_time,collection,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper      WHERE  (create_by = ?) LIMIT ?|SELECT  id,paper_name,create_role,create_name,paper_difficulty,paper_type,paper_subject,topic_number,answer_time,collection,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper      WHERE  (create_by = 1941157377100017665) LIMIT 10
1755081510124|2|statement|connection 151|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  id,paper_id,user_id,finished,finish_time,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper_user_relation      WHERE  (paper_id IN (?))|SELECT  id,paper_id,user_id,finished,finish_time,create_dept,create_by,create_time,update_by,update_time  FROM a7_paper_user_relation      WHERE  (paper_id IN (1945677815536799745))
1755081529747|1|statement|connection 152|url jdbc:mysql://127.0.0.1:3306/course_ai?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = ?|select u.user_id,                u.tenant_id,                u.user_balance,                u.user_grade,                u.dept_id,                u.user_name,                u.nick_name,                u.user_type,                u.email,                u.avatar,                u.wx_avatar,                u.phonenumber,                u.password,                u.user_plan,                u.sex,                u.status,                u.del_flag,                u.login_ip,                u.login_date,                u.create_by,                u.create_time,                u.remark,                d.dept_id,                d.parent_id,                d.ancestors,                d.dept_name,                d.order_num,                d.leader,                d.status as dept_status,                r.role_id,                r.role_name,                r.role_key,                r.role_sort,                r.data_scope,                r.status as role_status         from sys_user u             left join sys_dept d on u.dept_id = d.dept_id             left join sys_user_role sur on u.user_id = sur.user_id             left join sys_role r on r.role_id = sur.role_id               where u.del_flag = '0' and u.user_id = 1941157377100017665
